,0,1,2,3
48203,2.0,8.0,151.0,10.0
48204,2.0,8.0,151.0,13.0
48205,2.0,8.0,151.0,16.0
48206,2.0,8.0,151.0,19.0
48207,2.0,8.0,151.0,22.0
48208,2.0,8.0,151.0,25.0
48209,2.0,8.0,151.0,28.0
48210,2.0,8.0,152.0,1.0
48211,2.0,8.0,152.0,4.0
48212,2.0,8.0,152.0,7.0
48213,2.0,8.0,152.0,10.0
48214,2.0,8.0,152.0,13.0
48215,2.0,8.0,152.0,16.0
48216,2.0,8.0,152.0,19.0
48217,2.0,8.0,152.0,22.0
48218,2.0,8.0,152.0,25.0
48219,2.0,8.0,152.0,28.0
48220,2.0,8.0,153.0,1.0
48221,2.0,8.0,153.0,4.0
48222,2.0,8.0,153.0,7.0
48223,2.0,8.0,153.0,10.0
48224,2.0,8.0,153.0,13.0
48225,2.0,8.0,153.0,16.0
48226,2.0,8.0,153.0,19.0
48227,2.0,8.0,153.0,22.0
48228,2.0,8.0,153.0,25.0
48229,2.0,8.0,153.0,28.0
48230,2.0,8.0,154.0,1.0
48231,2.0,8.0,154.0,4.0
48232,2.0,8.0,154.0,7.0
48233,2.0,8.0,154.0,10.0
48234,2.0,8.0,154.0,13.0
48235,2.0,8.0,154.0,16.0
48236,2.0,8.0,154.0,19.0
48237,2.0,8.0,154.0,22.0
48238,2.0,8.0,154.0,25.0
48239,2.0,8.0,154.0,28.0
48240,2.0,8.0,155.0,1.0
48241,2.0,8.0,155.0,4.0
48242,2.0,8.0,155.0,7.0
48243,2.0,8.0,155.0,10.0
48244,2.0,8.0,155.0,13.0
48245,2.0,8.0,155.0,16.0
48246,2.0,8.0,155.0,19.0
48247,2.0,8.0,155.0,22.0
48248,2.0,8.0,155.0,25.0
48249,2.0,8.0,155.0,28.0
48250,2.0,8.0,156.0,1.0
48251,2.0,8.0,156.0,4.0
48252,2.0,8.0,156.0,7.0
48253,2.0,8.0,156.0,10.0
48254,2.0,8.0,156.0,13.0
48255,2.0,8.0,156.0,16.0
48256,2.0,8.0,156.0,19.0
48257,2.0,8.0,156.0,22.0
48258,2.0,8.0,156.0,25.0
48259,2.0,8.0,156.0,28.0
48260,2.0,8.0,157.0,1.0
48261,2.0,8.0,157.0,4.0
48262,2.0,8.0,157.0,7.0
48263,2.0,8.0,157.0,10.0
48264,2.0,8.0,157.0,13.0
48265,2.0,8.0,157.0,16.0
48266,2.0,8.0,157.0,19.0
48267,2.0,8.0,157.0,22.0
48268,2.0,8.0,157.0,25.0
48269,2.0,8.0,157.0,28.0
48270,2.0,8.0,158.0,1.0
48271,2.0,8.0,158.0,4.0
48272,2.0,8.0,158.0,7.0
48273,2.0,8.0,158.0,10.0
48274,2.0,8.0,158.0,13.0
48275,2.0,8.0,158.0,16.0
48276,2.0,8.0,158.0,19.0
48277,2.0,8.0,158.0,22.0
48278,2.0,8.0,158.0,25.0
48279,2.0,8.0,158.0,28.0
48280,2.0,8.0,159.0,1.0
48281,2.0,8.0,159.0,4.0
48282,2.0,8.0,159.0,7.0
48283,2.0,8.0,159.0,10.0
48284,2.0,8.0,159.0,13.0
48285,2.0,8.0,159.0,16.0
48286,2.0,8.0,159.0,19.0
48287,2.0,8.0,159.0,22.0
48288,2.0,8.0,159.0,25.0
48289,2.0,8.0,159.0,28.0
48290,2.0,8.0,160.0,1.0
48291,2.0,8.0,160.0,4.0
48292,2.0,8.0,160.0,7.0
48293,2.0,8.0,160.0,10.0
48294,2.0,8.0,160.0,13.0
48295,2.0,8.0,160.0,16.0
48296,2.0,8.0,160.0,19.0
48297,2.0,8.0,160.0,22.0
48298,2.0,8.0,160.0,25.0
48299,2.0,8.0,160.0,28.0
48300,2.0,9.0,0.0,1.0
48301,2.0,9.0,0.0,4.0
48302,2.0,9.0,0.0,7.0
48303,2.0,9.0,0.0,10.0
48304,2.0,9.0,0.0,13.0
48305,2.0,9.0,0.0,16.0
48306,2.0,9.0,0.0,19.0
48307,2.0,9.0,0.0,22.0
48308,2.0,9.0,0.0,25.0
48309,2.0,9.0,0.0,28.0
48310,2.0,9.0,1.0,1.0
48311,2.0,9.0,1.0,4.0
48312,2.0,9.0,1.0,7.0
48313,2.0,9.0,1.0,10.0
48314,2.0,9.0,1.0,13.0
48315,2.0,9.0,1.0,16.0
48316,2.0,9.0,1.0,19.0
48317,2.0,9.0,1.0,22.0
48318,2.0,9.0,1.0,25.0
48319,2.0,9.0,1.0,28.0
48320,2.0,9.0,2.0,1.0
48321,2.0,9.0,2.0,4.0
48322,2.0,9.0,2.0,7.0
48323,2.0,9.0,2.0,10.0
48324,2.0,9.0,2.0,13.0
48325,2.0,9.0,2.0,16.0
48326,2.0,9.0,2.0,19.0
48327,2.0,9.0,2.0,22.0
48328,2.0,9.0,2.0,25.0
48329,2.0,9.0,2.0,28.0
48330,2.0,9.0,3.0,1.0
48331,2.0,9.0,3.0,4.0
48332,2.0,9.0,3.0,7.0
48333,2.0,9.0,3.0,10.0
48334,2.0,9.0,3.0,13.0
48335,2.0,9.0,3.0,16.0
48336,2.0,9.0,3.0,19.0
48337,2.0,9.0,3.0,22.0
48338,2.0,9.0,3.0,25.0
48339,2.0,9.0,3.0,28.0
48340,2.0,9.0,4.0,1.0
48341,2.0,9.0,4.0,4.0
48342,2.0,9.0,4.0,7.0
48343,2.0,9.0,4.0,10.0
48344,2.0,9.0,4.0,13.0
48345,2.0,9.0,4.0,16.0
48346,2.0,9.0,4.0,19.0
48347,2.0,9.0,4.0,22.0
48348,2.0,9.0,4.0,25.0
48349,2.0,9.0,4.0,28.0
48350,2.0,9.0,5.0,1.0
48351,2.0,9.0,5.0,4.0
48352,2.0,9.0,5.0,7.0
48353,2.0,9.0,5.0,10.0
48354,2.0,9.0,5.0,13.0
48355,2.0,9.0,5.0,16.0
48356,2.0,9.0,5.0,19.0
48357,2.0,9.0,5.0,22.0
48358,2.0,9.0,5.0,25.0
48359,2.0,9.0,5.0,28.0
48360,2.0,9.0,6.0,1.0
48361,2.0,9.0,6.0,4.0
48362,2.0,9.0,6.0,7.0
48363,2.0,9.0,6.0,10.0
48364,2.0,9.0,6.0,13.0
48365,2.0,9.0,6.0,16.0
48366,2.0,9.0,6.0,19.0
48367,2.0,9.0,6.0,22.0
48368,2.0,9.0,6.0,25.0
48369,2.0,9.0,6.0,28.0
48370,2.0,9.0,7.0,1.0
48371,2.0,9.0,7.0,4.0
48372,2.0,9.0,7.0,7.0
48373,2.0,9.0,7.0,10.0
48374,2.0,9.0,7.0,13.0
48375,2.0,9.0,7.0,16.0
48376,2.0,9.0,7.0,19.0
48377,2.0,9.0,7.0,22.0
48378,2.0,9.0,7.0,25.0
48379,2.0,9.0,7.0,28.0
48380,2.0,9.0,8.0,1.0
48381,2.0,9.0,8.0,4.0
48382,2.0,9.0,8.0,7.0
48383,2.0,9.0,8.0,10.0
48384,2.0,9.0,8.0,13.0
48385,2.0,9.0,8.0,16.0
48386,2.0,9.0,8.0,19.0
48387,2.0,9.0,8.0,22.0
48388,2.0,9.0,8.0,25.0
48389,2.0,9.0,8.0,28.0
48390,2.0,9.0,9.0,1.0
48391,2.0,9.0,9.0,4.0
48392,2.0,9.0,9.0,7.0
48393,2.0,9.0,9.0,10.0
48394,2.0,9.0,9.0,13.0
48395,2.0,9.0,9.0,16.0
48396,2.0,9.0,9.0,19.0
48397,2.0,9.0,9.0,22.0
48398,2.0,9.0,9.0,25.0
48399,2.0,9.0,9.0,28.0
48400,2.0,9.0,10.0,1.0
48401,2.0,9.0,10.0,4.0
48402,2.0,9.0,10.0,7.0
48403,2.0,9.0,10.0,10.0
48404,2.0,9.0,10.0,13.0
48405,2.0,9.0,10.0,16.0
48406,2.0,9.0,10.0,19.0
48407,2.0,9.0,10.0,22.0
48408,2.0,9.0,10.0,25.0
48409,2.0,9.0,10.0,28.0
48410,2.0,9.0,11.0,1.0
48411,2.0,9.0,11.0,4.0
48412,2.0,9.0,11.0,7.0
48413,2.0,9.0,11.0,10.0
48414,2.0,9.0,11.0,13.0
48415,2.0,9.0,11.0,16.0
48416,2.0,9.0,11.0,19.0
48417,2.0,9.0,11.0,22.0
48418,2.0,9.0,11.0,25.0
48419,2.0,9.0,11.0,28.0
48420,2.0,9.0,12.0,1.0
48421,2.0,9.0,12.0,4.0
48422,2.0,9.0,12.0,7.0
48423,2.0,9.0,12.0,10.0
48424,2.0,9.0,12.0,13.0
48425,2.0,9.0,12.0,16.0
48426,2.0,9.0,12.0,19.0
48427,2.0,9.0,12.0,22.0
48428,2.0,9.0,12.0,25.0
48429,2.0,9.0,12.0,28.0
48430,2.0,9.0,13.0,1.0
48431,2.0,9.0,13.0,4.0
48432,2.0,9.0,13.0,7.0
48433,2.0,9.0,13.0,10.0
48434,2.0,9.0,13.0,13.0
48435,2.0,9.0,13.0,16.0
48436,2.0,9.0,13.0,19.0
48437,2.0,9.0,13.0,22.0
48438,2.0,9.0,13.0,25.0
48439,2.0,9.0,13.0,28.0
48440,2.0,9.0,14.0,1.0
48441,2.0,9.0,14.0,4.0
48442,2.0,9.0,14.0,7.0
48443,2.0,9.0,14.0,10.0
48444,2.0,9.0,14.0,13.0
48445,2.0,9.0,14.0,16.0
48446,2.0,9.0,14.0,19.0
48447,2.0,9.0,14.0,22.0
48448,2.0,9.0,14.0,25.0
48449,2.0,9.0,14.0,28.0
48450,2.0,9.0,15.0,1.0
48451,2.0,9.0,15.0,4.0
48452,2.0,9.0,15.0,7.0
48453,2.0,9.0,15.0,10.0
48454,2.0,9.0,15.0,13.0
48455,2.0,9.0,15.0,16.0
48456,2.0,9.0,15.0,19.0
48457,2.0,9.0,15.0,22.0
48458,2.0,9.0,15.0,25.0
48459,2.0,9.0,15.0,28.0
48460,2.0,9.0,16.0,1.0
48461,2.0,9.0,16.0,4.0
48462,2.0,9.0,16.0,7.0
48463,2.0,9.0,16.0,10.0
48464,2.0,9.0,16.0,13.0
48465,2.0,9.0,16.0,16.0
48466,2.0,9.0,16.0,19.0
48467,2.0,9.0,16.0,22.0
48468,2.0,9.0,16.0,25.0
48469,2.0,9.0,16.0,28.0
48470,2.0,9.0,17.0,1.0
48471,2.0,9.0,17.0,4.0
48472,2.0,9.0,17.0,7.0
48473,2.0,9.0,17.0,10.0
48474,2.0,9.0,17.0,13.0
48475,2.0,9.0,17.0,16.0
48476,2.0,9.0,17.0,19.0
48477,2.0,9.0,17.0,22.0
48478,2.0,9.0,17.0,25.0
48479,2.0,9.0,17.0,28.0
48480,2.0,9.0,18.0,1.0
48481,2.0,9.0,18.0,4.0
48482,2.0,9.0,18.0,7.0
48483,2.0,9.0,18.0,10.0
48484,2.0,9.0,18.0,13.0
48485,2.0,9.0,18.0,16.0
48486,2.0,9.0,18.0,19.0
48487,2.0,9.0,18.0,22.0
48488,2.0,9.0,18.0,25.0
48489,2.0,9.0,18.0,28.0
48490,2.0,9.0,19.0,1.0
48491,2.0,9.0,19.0,4.0
48492,2.0,9.0,19.0,7.0
48493,2.0,9.0,19.0,10.0
48494,2.0,9.0,19.0,13.0
48495,2.0,9.0,19.0,16.0
48496,2.0,9.0,19.0,19.0
48497,2.0,9.0,19.0,22.0
48498,2.0,9.0,19.0,25.0
48499,2.0,9.0,19.0,28.0
48500,2.0,9.0,20.0,1.0
48501,2.0,9.0,20.0,4.0
48502,2.0,9.0,20.0,7.0
48503,2.0,9.0,20.0,10.0
48504,2.0,9.0,20.0,13.0
48505,2.0,9.0,20.0,16.0
48506,2.0,9.0,20.0,19.0
48507,2.0,9.0,20.0,22.0
48508,2.0,9.0,20.0,25.0
48509,2.0,9.0,20.0,28.0
48510,2.0,9.0,21.0,1.0
48511,2.0,9.0,21.0,4.0
48512,2.0,9.0,21.0,7.0
48513,2.0,9.0,21.0,10.0
48514,2.0,9.0,21.0,13.0
48515,2.0,9.0,21.0,16.0
48516,2.0,9.0,21.0,19.0
48517,2.0,9.0,21.0,22.0
48518,2.0,9.0,21.0,25.0
48519,2.0,9.0,21.0,28.0
48520,2.0,9.0,22.0,1.0
48521,2.0,9.0,22.0,4.0
48522,2.0,9.0,22.0,7.0
48523,2.0,9.0,22.0,10.0
48524,2.0,9.0,22.0,13.0
48525,2.0,9.0,22.0,16.0
48526,2.0,9.0,22.0,19.0
48527,2.0,9.0,22.0,22.0
48528,2.0,9.0,22.0,25.0
48529,2.0,9.0,22.0,28.0
48530,2.0,9.0,23.0,1.0
48531,2.0,9.0,23.0,4.0
48532,2.0,9.0,23.0,7.0
48533,2.0,9.0,23.0,10.0
48534,2.0,9.0,23.0,13.0
48535,2.0,9.0,23.0,16.0
48536,2.0,9.0,23.0,19.0
48537,2.0,9.0,23.0,22.0
48538,2.0,9.0,23.0,25.0
48539,2.0,9.0,23.0,28.0
48540,2.0,9.0,24.0,1.0
48541,2.0,9.0,24.0,4.0
48542,2.0,9.0,24.0,7.0
48543,2.0,9.0,24.0,10.0
48544,2.0,9.0,24.0,13.0
48545,2.0,9.0,24.0,16.0
48546,2.0,9.0,24.0,19.0
48547,2.0,9.0,24.0,22.0
48548,2.0,9.0,24.0,25.0
48549,2.0,9.0,24.0,28.0
48550,2.0,9.0,25.0,1.0
48551,2.0,9.0,25.0,4.0
48552,2.0,9.0,25.0,7.0
48553,2.0,9.0,25.0,10.0
48554,2.0,9.0,25.0,13.0
48555,2.0,9.0,25.0,16.0
48556,2.0,9.0,25.0,19.0
48557,2.0,9.0,25.0,22.0
48558,2.0,9.0,25.0,25.0
48559,2.0,9.0,25.0,28.0
48560,2.0,9.0,26.0,1.0
48561,2.0,9.0,26.0,4.0
48562,2.0,9.0,26.0,7.0
48563,2.0,9.0,26.0,10.0
48564,2.0,9.0,26.0,13.0
48565,2.0,9.0,26.0,16.0
48566,2.0,9.0,26.0,19.0
48567,2.0,9.0,26.0,22.0
48568,2.0,9.0,26.0,25.0
48569,2.0,9.0,26.0,28.0
48570,2.0,9.0,27.0,1.0
48571,2.0,9.0,27.0,4.0
48572,2.0,9.0,27.0,7.0
48573,2.0,9.0,27.0,10.0
48574,2.0,9.0,27.0,13.0
48575,2.0,9.0,27.0,16.0
48576,2.0,9.0,27.0,19.0
48577,2.0,9.0,27.0,22.0
48578,2.0,9.0,27.0,25.0
48579,2.0,9.0,27.0,28.0
48580,2.0,9.0,28.0,1.0
48581,2.0,9.0,28.0,4.0
48582,2.0,9.0,28.0,7.0
48583,2.0,9.0,28.0,10.0
48584,2.0,9.0,28.0,13.0
48585,2.0,9.0,28.0,16.0
48586,2.0,9.0,28.0,19.0
48587,2.0,9.0,28.0,22.0
48588,2.0,9.0,28.0,25.0
48589,2.0,9.0,28.0,28.0
48590,2.0,9.0,29.0,1.0
48591,2.0,9.0,29.0,4.0
48592,2.0,9.0,29.0,7.0
48593,2.0,9.0,29.0,10.0
48594,2.0,9.0,29.0,13.0
48595,2.0,9.0,29.0,16.0
48596,2.0,9.0,29.0,19.0
48597,2.0,9.0,29.0,22.0
48598,2.0,9.0,29.0,25.0
48599,2.0,9.0,29.0,28.0
48600,2.0,9.0,30.0,1.0
48601,2.0,9.0,30.0,4.0
48602,2.0,9.0,30.0,7.0
48603,2.0,9.0,30.0,10.0
48604,2.0,9.0,30.0,13.0
48605,2.0,9.0,30.0,16.0
48606,2.0,9.0,30.0,19.0
48607,2.0,9.0,30.0,22.0
48608,2.0,9.0,30.0,25.0
48609,2.0,9.0,30.0,28.0
48610,2.0,9.0,31.0,1.0
48611,2.0,9.0,31.0,4.0
48612,2.0,9.0,31.0,7.0
48613,2.0,9.0,31.0,10.0
48614,2.0,9.0,31.0,13.0
48615,2.0,9.0,31.0,16.0
48616,2.0,9.0,31.0,19.0
48617,2.0,9.0,31.0,22.0
48618,2.0,9.0,31.0,25.0
48619,2.0,9.0,31.0,28.0
48620,2.0,9.0,32.0,1.0
48621,2.0,9.0,32.0,4.0
48622,2.0,9.0,32.0,7.0
48623,2.0,9.0,32.0,10.0
48624,2.0,9.0,32.0,13.0
48625,2.0,9.0,32.0,16.0
48626,2.0,9.0,32.0,19.0
48627,2.0,9.0,32.0,22.0
48628,2.0,9.0,32.0,25.0
48629,2.0,9.0,32.0,28.0
48630,2.0,9.0,33.0,1.0
48631,2.0,9.0,33.0,4.0
48632,2.0,9.0,33.0,7.0
48633,2.0,9.0,33.0,10.0
48634,2.0,9.0,33.0,13.0
48635,2.0,9.0,33.0,16.0
48636,2.0,9.0,33.0,19.0
48637,2.0,9.0,33.0,22.0
48638,2.0,9.0,33.0,25.0
48639,2.0,9.0,33.0,28.0
48640,2.0,9.0,34.0,1.0
48641,2.0,9.0,34.0,4.0
48642,2.0,9.0,34.0,7.0
48643,2.0,9.0,34.0,10.0
48644,2.0,9.0,34.0,13.0
48645,2.0,9.0,34.0,16.0
48646,2.0,9.0,34.0,19.0
48647,2.0,9.0,34.0,22.0
48648,2.0,9.0,34.0,25.0
48649,2.0,9.0,34.0,28.0
48650,2.0,9.0,35.0,1.0
48651,2.0,9.0,35.0,4.0
48652,2.0,9.0,35.0,7.0
48653,2.0,9.0,35.0,10.0
48654,2.0,9.0,35.0,13.0
48655,2.0,9.0,35.0,16.0
48656,2.0,9.0,35.0,19.0
48657,2.0,9.0,35.0,22.0
48658,2.0,9.0,35.0,25.0
48659,2.0,9.0,35.0,28.0
48660,2.0,9.0,36.0,1.0
48661,2.0,9.0,36.0,4.0
48662,2.0,9.0,36.0,7.0
48663,2.0,9.0,36.0,10.0
48664,2.0,9.0,36.0,13.0
48665,2.0,9.0,36.0,16.0
48666,2.0,9.0,36.0,19.0
48667,2.0,9.0,36.0,22.0
48668,2.0,9.0,36.0,25.0
48669,2.0,9.0,36.0,28.0
48670,2.0,9.0,37.0,1.0
48671,2.0,9.0,37.0,4.0
48672,2.0,9.0,37.0,7.0
48673,2.0,9.0,37.0,10.0
48674,2.0,9.0,37.0,13.0
48675,2.0,9.0,37.0,16.0
48676,2.0,9.0,37.0,19.0
48677,2.0,9.0,37.0,22.0
48678,2.0,9.0,37.0,25.0
48679,2.0,9.0,37.0,28.0
48680,2.0,9.0,38.0,1.0
48681,2.0,9.0,38.0,4.0
48682,2.0,9.0,38.0,7.0
48683,2.0,9.0,38.0,10.0
48684,2.0,9.0,38.0,13.0
48685,2.0,9.0,38.0,16.0
48686,2.0,9.0,38.0,19.0
48687,2.0,9.0,38.0,22.0
48688,2.0,9.0,38.0,25.0
48689,2.0,9.0,38.0,28.0
48690,2.0,9.0,39.0,1.0
48691,2.0,9.0,39.0,4.0
48692,2.0,9.0,39.0,7.0
48693,2.0,9.0,39.0,10.0
48694,2.0,9.0,39.0,13.0
48695,2.0,9.0,39.0,16.0
48696,2.0,9.0,39.0,19.0
48697,2.0,9.0,39.0,22.0
48698,2.0,9.0,39.0,25.0
48699,2.0,9.0,39.0,28.0
48700,2.0,9.0,40.0,1.0
48701,2.0,9.0,40.0,4.0
48702,2.0,9.0,40.0,7.0
48703,2.0,9.0,40.0,10.0
48704,2.0,9.0,40.0,13.0
48705,2.0,9.0,40.0,16.0
48706,2.0,9.0,40.0,19.0
48707,2.0,9.0,40.0,22.0
48708,2.0,9.0,40.0,25.0
48709,2.0,9.0,40.0,28.0
48710,2.0,9.0,41.0,1.0
48711,2.0,9.0,41.0,4.0
48712,2.0,9.0,41.0,7.0
48713,2.0,9.0,41.0,10.0
48714,2.0,9.0,41.0,13.0
48715,2.0,9.0,41.0,16.0
48716,2.0,9.0,41.0,19.0
48717,2.0,9.0,41.0,22.0
48718,2.0,9.0,41.0,25.0
48719,2.0,9.0,41.0,28.0
48720,2.0,9.0,42.0,1.0
48721,2.0,9.0,42.0,4.0
48722,2.0,9.0,42.0,7.0
48723,2.0,9.0,42.0,10.0
48724,2.0,9.0,42.0,13.0
48725,2.0,9.0,42.0,16.0
48726,2.0,9.0,42.0,19.0
48727,2.0,9.0,42.0,22.0
48728,2.0,9.0,42.0,25.0
48729,2.0,9.0,42.0,28.0
48730,2.0,9.0,43.0,1.0
48731,2.0,9.0,43.0,4.0
48732,2.0,9.0,43.0,7.0
48733,2.0,9.0,43.0,10.0
48734,2.0,9.0,43.0,13.0
48735,2.0,9.0,43.0,16.0
48736,2.0,9.0,43.0,19.0
48737,2.0,9.0,43.0,22.0
48738,2.0,9.0,43.0,25.0
48739,2.0,9.0,43.0,28.0
48740,2.0,9.0,44.0,1.0
48741,2.0,9.0,44.0,4.0
48742,2.0,9.0,44.0,7.0
48743,2.0,9.0,44.0,10.0
48744,2.0,9.0,44.0,13.0
48745,2.0,9.0,44.0,16.0
48746,2.0,9.0,44.0,19.0
48747,2.0,9.0,44.0,22.0
48748,2.0,9.0,44.0,25.0
48749,2.0,9.0,44.0,28.0
48750,2.0,9.0,45.0,1.0
48751,2.0,9.0,45.0,4.0
48752,2.0,9.0,45.0,7.0
48753,2.0,9.0,45.0,10.0
48754,2.0,9.0,45.0,13.0
48755,2.0,9.0,45.0,16.0
48756,2.0,9.0,45.0,19.0
48757,2.0,9.0,45.0,22.0
48758,2.0,9.0,45.0,25.0
48759,2.0,9.0,45.0,28.0
48760,2.0,9.0,46.0,1.0
48761,2.0,9.0,46.0,4.0
48762,2.0,9.0,46.0,7.0
48763,2.0,9.0,46.0,10.0
48764,2.0,9.0,46.0,13.0
48765,2.0,9.0,46.0,16.0
48766,2.0,9.0,46.0,19.0
48767,2.0,9.0,46.0,22.0
48768,2.0,9.0,46.0,25.0
48769,2.0,9.0,46.0,28.0
48770,2.0,9.0,47.0,1.0
48771,2.0,9.0,47.0,4.0
48772,2.0,9.0,47.0,7.0
48773,2.0,9.0,47.0,10.0
48774,2.0,9.0,47.0,13.0
48775,2.0,9.0,47.0,16.0
48776,2.0,9.0,47.0,19.0
48777,2.0,9.0,47.0,22.0
48778,2.0,9.0,47.0,25.0
48779,2.0,9.0,47.0,28.0
48780,2.0,9.0,48.0,1.0
48781,2.0,9.0,48.0,4.0
48782,2.0,9.0,48.0,7.0
48783,2.0,9.0,48.0,10.0
48784,2.0,9.0,48.0,13.0
48785,2.0,9.0,48.0,16.0
48786,2.0,9.0,48.0,19.0
48787,2.0,9.0,48.0,22.0
48788,2.0,9.0,48.0,25.0
48789,2.0,9.0,48.0,28.0
48790,2.0,9.0,49.0,1.0
48791,2.0,9.0,49.0,4.0
48792,2.0,9.0,49.0,7.0
48793,2.0,9.0,49.0,10.0
48794,2.0,9.0,49.0,13.0
48795,2.0,9.0,49.0,16.0
48796,2.0,9.0,49.0,19.0
48797,2.0,9.0,49.0,22.0
48798,2.0,9.0,49.0,25.0
48799,2.0,9.0,49.0,28.0
48800,2.0,9.0,50.0,1.0
48801,2.0,9.0,50.0,4.0
48802,2.0,9.0,50.0,7.0
48803,2.0,9.0,50.0,10.0
48804,2.0,9.0,50.0,13.0
48805,2.0,9.0,50.0,16.0
48806,2.0,9.0,50.0,19.0
48807,2.0,9.0,50.0,22.0
48808,2.0,9.0,50.0,25.0
48809,2.0,9.0,50.0,28.0
48810,2.0,9.0,51.0,1.0
48811,2.0,9.0,51.0,4.0
48812,2.0,9.0,51.0,7.0
48813,2.0,9.0,51.0,10.0
48814,2.0,9.0,51.0,13.0
48815,2.0,9.0,51.0,16.0
48816,2.0,9.0,51.0,19.0
48817,2.0,9.0,51.0,22.0
48818,2.0,9.0,51.0,25.0
48819,2.0,9.0,51.0,28.0
48820,2.0,9.0,52.0,1.0
48821,2.0,9.0,52.0,4.0
48822,2.0,9.0,52.0,7.0
48823,2.0,9.0,52.0,10.0
48824,2.0,9.0,52.0,13.0
48825,2.0,9.0,52.0,16.0
48826,2.0,9.0,52.0,19.0
48827,2.0,9.0,52.0,22.0
48828,2.0,9.0,52.0,25.0
48829,2.0,9.0,52.0,28.0
48830,2.0,9.0,53.0,1.0
48831,2.0,9.0,53.0,4.0
48832,2.0,9.0,53.0,7.0
48833,2.0,9.0,53.0,10.0
48834,2.0,9.0,53.0,13.0
48835,2.0,9.0,53.0,16.0
48836,2.0,9.0,53.0,19.0
48837,2.0,9.0,53.0,22.0
48838,2.0,9.0,53.0,25.0
48839,2.0,9.0,53.0,28.0
48840,2.0,9.0,54.0,1.0
48841,2.0,9.0,54.0,4.0
48842,2.0,9.0,54.0,7.0
48843,2.0,9.0,54.0,10.0
48844,2.0,9.0,54.0,13.0
48845,2.0,9.0,54.0,16.0
48846,2.0,9.0,54.0,19.0
48847,2.0,9.0,54.0,22.0
48848,2.0,9.0,54.0,25.0
48849,2.0,9.0,54.0,28.0
48850,2.0,9.0,55.0,1.0
48851,2.0,9.0,55.0,4.0
48852,2.0,9.0,55.0,7.0
48853,2.0,9.0,55.0,10.0
48854,2.0,9.0,55.0,13.0
48855,2.0,9.0,55.0,16.0
48856,2.0,9.0,55.0,19.0
48857,2.0,9.0,55.0,22.0
48858,2.0,9.0,55.0,25.0
48859,2.0,9.0,55.0,28.0
48860,2.0,9.0,56.0,1.0
48861,2.0,9.0,56.0,4.0
48862,2.0,9.0,56.0,7.0
48863,2.0,9.0,56.0,10.0
48864,2.0,9.0,56.0,13.0
48865,2.0,9.0,56.0,16.0
48866,2.0,9.0,56.0,19.0
48867,2.0,9.0,56.0,22.0
48868,2.0,9.0,56.0,25.0
48869,2.0,9.0,56.0,28.0
48870,2.0,9.0,57.0,1.0
48871,2.0,9.0,57.0,4.0
48872,2.0,9.0,57.0,7.0
48873,2.0,9.0,57.0,10.0
48874,2.0,9.0,57.0,13.0
48875,2.0,9.0,57.0,16.0
48876,2.0,9.0,57.0,19.0
48877,2.0,9.0,57.0,22.0
48878,2.0,9.0,57.0,25.0
48879,2.0,9.0,57.0,28.0
48880,2.0,9.0,58.0,1.0
48881,2.0,9.0,58.0,4.0
48882,2.0,9.0,58.0,7.0
48883,2.0,9.0,58.0,10.0
48884,2.0,9.0,58.0,13.0
48885,2.0,9.0,58.0,16.0
48886,2.0,9.0,58.0,19.0
48887,2.0,9.0,58.0,22.0
48888,2.0,9.0,58.0,25.0
48889,2.0,9.0,58.0,28.0
48890,2.0,9.0,59.0,1.0
48891,2.0,9.0,59.0,4.0
48892,2.0,9.0,59.0,7.0
48893,2.0,9.0,59.0,10.0
48894,2.0,9.0,59.0,13.0
48895,2.0,9.0,59.0,16.0
48896,2.0,9.0,59.0,19.0
48897,2.0,9.0,59.0,22.0
48898,2.0,9.0,59.0,25.0
48899,2.0,9.0,59.0,28.0
48900,2.0,9.0,60.0,1.0
48901,2.0,9.0,60.0,4.0
48902,2.0,9.0,60.0,7.0
48903,2.0,9.0,60.0,10.0
48904,2.0,9.0,60.0,13.0
48905,2.0,9.0,60.0,16.0
48906,2.0,9.0,60.0,19.0
48907,2.0,9.0,60.0,22.0
48908,2.0,9.0,60.0,25.0
48909,2.0,9.0,60.0,28.0
48910,2.0,9.0,61.0,1.0
48911,2.0,9.0,61.0,4.0
48912,2.0,9.0,61.0,7.0
48913,2.0,9.0,61.0,10.0
48914,2.0,9.0,61.0,13.0
48915,2.0,9.0,61.0,16.0
48916,2.0,9.0,61.0,19.0
48917,2.0,9.0,61.0,22.0
48918,2.0,9.0,61.0,25.0
48919,2.0,9.0,61.0,28.0
48920,2.0,9.0,62.0,1.0
48921,2.0,9.0,62.0,4.0
48922,2.0,9.0,62.0,7.0
48923,2.0,9.0,62.0,10.0
48924,2.0,9.0,62.0,13.0
48925,2.0,9.0,62.0,16.0
48926,2.0,9.0,62.0,19.0
48927,2.0,9.0,62.0,22.0
48928,2.0,9.0,62.0,25.0
48929,2.0,9.0,62.0,28.0
48930,2.0,9.0,63.0,1.0
48931,2.0,9.0,63.0,4.0
48932,2.0,9.0,63.0,7.0
48933,2.0,9.0,63.0,10.0
48934,2.0,9.0,63.0,13.0
48935,2.0,9.0,63.0,16.0
48936,2.0,9.0,63.0,19.0
48937,2.0,9.0,63.0,22.0
48938,2.0,9.0,63.0,25.0
